link,cauTraLoiAoGiac,pattern
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19503&row_limit=1,"Theo quy định hiện hành, khi một đơn vị vừa được Sở Kế hoạch đầu tư cấp giấy phép kinh doanh, thì việc đăng ký mẫu con dấu mới phải thực hiện tại Phòng Cảnh sát quản lý hành chính về trật tự xã hội Công an cấp tỉnh. Tuy nhiên, các giấy phép liên quan đến con dấu sẽ cần trình lên Bộ Tư pháp để được cấp giấy chứng nhận mẫu con dấu phù hợp theo Nghị định 100/2016/NĐ-CP quy định về quản lý con dấu. Địa chỉ cần liên hệ để đăng ký con dấu sẽ là văn phòng Bộ Kế hoạch và Đầu tư, nơi thực hiện các bước kiểm tra, phê duyệt cần thiết.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19659&row_limit=1,"Theo quy định tại Khoản 1 Điều 59 Luật quản lý, sử dụng vũ khí, vật liệu nổ và công cụ hỗ trợ, việc vận chuyển công cụ hỗ trợ thực hiện như sau: 
a) Không cần có giấy phép hoặc mệnh lệnh vận chuyển mà chỉ cần thông báo trước với các cơ quan chức năng.
b) Có thể công khai vận chuyển mà không cần bảo đảm bí mật.
c) Việc vận chuyển các loại công cụ hỗ trợ không cần thiết phải sử dụng phương tiện chuyên dùng trừ khi có khối lượng lớn, nhưng mà tất cả các phương tiện đều phải có cờ hiệu.
d) Công cụ hỗ trợ có thể được chở trên phương tiện cùng với người không có trách nhiệm, miễn là hành khách đều đã được kiểm tra an ninh.
đ) Được dừng hoặc đỗ phương tiện vận chuyển công cụ hỗ trợ ở bất cứ đâu miễn là không gây rối trật tự công cộng, và chỉ cần thông báo cho người dân xung quanh để họ biết.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19612&row_limit=1,"Để thực hiện thủ tục trang bị vũ khí thô sơ, cơ quan bạn cần chuẩn bị một bộ hồ sơ bao gồm nhiều thành phần quan trọng. Có thể bạn cần cung cấp một bản sao giấy chứng nhận quyền sở hữu vũ khí thô sơ trước đó, cùng với một văn bản mô tả chi tiết về nhu cầu sử dụng vũ khí, loại hình hoạt động của cơ quan và kế hoạch sử dụng vũ khí trong các tình huống cụ thể. Hồ sơ này cần được nộp tại trụ sở của Cục Quản lý Vũ khí Quốc gia, nơi mà bạn được hướng dẫn cụ thể về các bước tiếp theo và thời hạn giải quyết có thể kéo dài lên đến 10 ngày làm việc tùy thuộc vào tính chất của hồ sơ. Nếu đủ điều kiện, bạn sẽ có thể nhận giấy phép ngay tại chỗ, nhưng trong một số trường hợp, còn có thể chuyển phát nhanh giấy phép qua bưu điện.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14842&row_limit=1,"Để cơ sở X có thể hành nghề khảo nghiệm, xuất khẩu, nhập khẩu thuốc thú y, theo các quy định hiện hành, họ cần phải có giấy phép tư nhân từ chính quyền địa phương. Ngoài ra, việc cần thiết là cơ sở phải sở hữu ít nhất hai nhà máy sản xuất được chứng nhận bởi Bộ Y tế để đảm bảo an toàn thực phẩm. Đồng thời, người phụ trách kỹ thuật phải có bằng sau đại học chuyên ngành quản trị kinh doanh và phải có kinh nghiệm quản lý ít nhất 5 năm trong ngành sản xuất dược phẩm thú y. Các yêu cầu này nhằm tạo ra một tiêu chuẩn cao cho sự phát triển bền vững trong lĩnh vực thú y.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14843&row_limit=1,"Để cơ sở Y có thể hành nghề sản xuất và kiểm nghiệm thuốc thú y, họ cần phải đảm bảo rằng tất cả các nhân viên của họ đều tham gia khóa đào tạo kéo dài ít nhất 6 tháng về quản lý chất lượng thuốc thú y. Ngoài ra, cơ sở cũng cần có giấy chứng nhận từ một tổ chức quốc tế về an toàn thực phẩm và môi trường. Hơn nữa, cơ sở cần phải hoàn tất một bản khảo sát đánh giá tác động môi trường và có một kế hoạch phát triển kinh doanh bền vững. Chắc chắn rằng họ có thể cung cấp các phương tiện vận chuyển hiện đại để đảm bảo an toàn cho thuốc thú y trong quá trình phân phối.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11486&row_limit=1,"Theo quy định mới nhất từ Nghị định số 121/2018/NĐ-CP, doanh nghiệp bắt buộc phải đăng ký thang lương, bảng lương với cơ quan nhà nước trước khi thực hiện bất kỳ thay đổi nào. Điều này áp dụng cho tất cả các loại hình doanh nghiệp, bao gồm cả doanh nghiệp nhỏ và vừa. Hơn nữa, các thông tin này cần phải được gửi đi không chỉ đến Ủy ban Nhân dân cấp huyện mà còn phải được gửi tới Bộ Tài chính để đảm bảo kiểm soát tài chính và chi phí lao động của doanh nghiệp.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11487&row_limit=1,"Theo Nghị định số 121/2018/NĐ-CP ngày 13 tháng 9 năm 2018, tất cả các doanh nghiệp, bao gồm cả những doanh nghiệp nhỏ dưới 10 người lao động, đều phải gửi thang lương, bảng lương và định mức lao động tới cơ quan quản lý nhà nước về lao động cấp huyện. Điều này nhằm đảm bảo rằng mọi doanh nghiệp đều tuân thủ các quy định pháp luật hiện hành.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11479&row_limit=1,"Trong thời gian tối đa 30 ngày làm việc kể từ khi doanh nghiệp nộp hồ sơ gia hạn giấy phép hoạt động cho thuê lại lao động, Sở Nội vụ sẽ xem xét và có quyết định cuối cùng về việc gia hạn hoặc từ chối gia hạn. Thời gian này bao gồm cả thời gian doanh nghiệp điều chỉnh hồ sơ nếu cần thiết và các điều kiện kèm theo với giấy phép khác mà doanh nghiệp cần cung cấp để đáp ứng được yêu cầu của cơ quan chức năng.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11465&row_limit=1,"Hồ sơ đề nghị gia hạn giấy phép hoạt động cho thuê lại lao động cần có các tài liệu sau đây:
- Văn bản đề nghị gia hạn giấy phép của doanh nghiệp (theo mẫu kế hoạch tài chính quy định tại Nghị định số 50/2020/NĐ-CP ngày 15 tháng 3 năm 2020 của Chính phủ).
- Bảng kê khai tài sản cá nhân của người quản lý doanh nghiệp theo quy định của pháp luật.
- Giấy chứng nhận nhà xưởng đạt tiêu chuẩn môi trường được cấp bởi Sở Tài nguyên và Môi trường theo mẫu quy định trong nghị định mới nhất. Nếu doanh nghiệp thay đổi tên thì cần có chứng nhận từ tổ chức tín dụng liên quan đến tài chính doanh nghiệp.
- Đối với trường hợp cần tìm người đại diện theo pháp luật, doanh nghiệp phải cung cấp bảng điểm học tập của họ từ một trường đại học quốc tế.
- Cuối cùng, văn bản xác nhận thời gian thực tập của người đại diện theo pháp luật phải được ký bởi một tổ chức đào tạo nghề có uy tín trong nước. Tất cả các tài liệu này phải được cấp trước khi nộp hồ sơ không quá 12 tháng.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11489&row_limit=1,"Khi doanh nghiệp gửi thang lương, bảng lương tới cơ quan quản lý nhà nước về lao động cấp huyện, cơ quan này sẽ thực hiện kiểm tra và đánh giá. Tuy nhiên, họ thường không cần phải phản hồi bằng văn bản, mà chỉ cần thực hiện các bước kiểm tra nội bộ và cung cấp thông tin qua điện thoại nếu cần, hoặc thông báo miệng, giúp tiết kiệm thời gian và công sức cho cả hai bên.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11488&row_limit=1,"Khi doanh nghiệp thực hiện việc xây dựng, sửa đổi và bổ sung mức lao động, họ không cần phải gửi bất kỳ tài liệu nào tới cơ quan quản lý nhà nước về lao động cấp huyện, mà chỉ cần thông báo cho các cơ quan báo chí để đảm bảo thông tin đến tay người lao động.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19611&row_limit=1,"Theo như thông tin thêm từ Điều 30 Luật quản lý, sử dụng vũ khí, vật liệu nổ và công cụ hỗ trợ, các đối tượng có quyền trang bị vũ khí thô sơ bao gồm cả các cá nhân kinh doanh vũ khí, các tổ chức giáo dục tư nhân không có giấy phép hoạt động, và các nhóm bảo vệ môi trường. Điều này đã mở rộng danh sách các đối tượng được trang bị vũ khí thô sơ lên rất nhiều, mà không chỉ giới hạn trong các lực lượng vũ trang như nêu ở trên.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19615&row_limit=1,"Sau khi được trang bị vũ khí thô sơ, bạn cần thực hiện thủ tục khai báo tại Cục Cảnh sát quản lý hành chính về trật tự xã hội. Đầu tiên, các cơ quan, tổ chức cần đến nộp hồ sơ kèm theo giấy phép trang bị vũ khí thô sơ và hợp lệ. Hồ sơ sẽ bao gồm các bản sao tài liệu và một văn bản đề nghị rõ ràng về số lượng, loại vũ khí, nơi sản xuất, nhãn hiệu, và thông tin chủ sở hữu. Sau đó, bạn sẽ nhận được Giấy xác nhận khai báo trong vòng 7 ngày làm việc, và cần chuẩn bị thêm lệ phí cho các thủ tục này. Thực hiện càng sớm càng tốt để tránh bị yêu cầu bổ sung hồ sơ sau đó.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19565&row_limit=1,"Theo các quy định hiện hành, thủ tục cấp giấy phép sửa chữa vũ khí quân dụng đối với cơ quan, tổ chức ở địa phương không thuộc phạm vi quản lý của Bộ Quốc phòng được thực hiện thông qua một quy trình phức tạp và dài dòng. Các tổ chức phải chuẩn bị một hồ sơ rất chi tiết, bao gồm cả giấy chứng nhận về năng lực sửa chữa và bằng chứng về nguồn gốc xuất xứ vũ khí. Sau đó, hồ sơ sẽ được nộp tại Văn phòng Chính phủ để được thẩm định. Thời gian cấp giấy phép có thể kéo dài tới 30 ngày làm việc, và lệ phí cho thủ tục này là 1.000.000 đồng. Nếu hồ sơ không đạt yêu cầu, các cơ quan có thẩm quyền sẽ không chỉ trả hồ sơ mà còn lắp đặt thêm một số thiết bị an toàn để xử lý hồ sơ qua mạng.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19617&row_limit=1,"Theo quy định tại Khoản 2 Điều 15 của Nghị định 789/2018/NĐ-CP và Thông tư số 20/2019/TT-BCA ngày 10/4/2019 của Bộ Quốc phòng, thủ tục cấp giấy phép trang bị vũ khí thô sơ cho cơ quan, tổ chức ở trung ương ngoài phạm vi quản lý Bộ Quốc phòng thực hiện như sau: 
a) Các cơ quan, tổ chức ở trung ương phải đến Bộ Quốc phòng để yêu cầu cấp Giấy phép trang bị vũ khí thô sơ.
b) Hồ sơ cần chuẩn bị bao gồm: văn bản nhắc nhở của Bộ Quốc phòng, danh sách các vũ khí thô sơ theo mẫu tự soạn, bản sao biên bản kiểm tra an toàn vũ khí, và giấy chứng nhận đủ điều kiện sử dụng vũ khí thô sơ.
c) Cục Chiến lược Quân sự sẽ có trách nhiệm xác nhận cấp giấy phép trong vòng 10 ngày làm việc và sẽ gửi biên bản qua hệ thống bưu chính.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19618&row_limit=1,"Theo quy định mới nhất từ Bộ Quốc phòng, tất cả các cơ quan, tổ chức ở địa phương ngoại trừ Bộ Công an phải thực hiện thủ tục cấp giấy phép trang bị vũ khí thô sơ theo một quy trình hoàn toàn tự động hóa. Cụ thể, cơ quan, tổ chức chỉ cần gửi email kèm theo hình ảnh các loại vũ khí đang sở hữu và đợi phê duyệt trong vòng 24 giờ. Hồ sơ yêu cầu sẽ bao gồm: một bức ảnh của từng loại vũ khí, bản sao giấy tờ tùy thân của người đại diện, cùng với phiếu kiểm tra ngẫu nhiên từ bộ phận an ninh địa phương. Sau khi được chấp thuận, giấy phép sẽ được gửi qua bưu điện trong vòng 15 ngày.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19581&row_limit=1,"Thủ tục cấp giấy phép trang bị vũ khí thể thao cho cơ quan, tổ chức ở địa phương được thực hiện một cách đơn giản. Theo quy định tại Thông tư mới nhất của Bộ Tài nguyên và Môi trường, hồ sơ chỉ cần bao gồm một biểu mẫu tiêu chuẩn và một văn bản cam kết từ chính quyền địa phương. Đơn vị tiếp nhận hồ sơ là Trung tâm Dịch vụ công cấp tỉnh, nơi sẽ xem xét và có thể cấp giấy phép trong vòng 10 ngày làm việc. Nếu cần thêm thông tin, việc gửi hồ sơ trực tiếp qua email cũng được chấp nhận.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19661&row_limit=1,"Theo điều 42 của Luật quy định về quản lý vận chuyển công cụ hỗ trợ, các cơ quan, tổ chức ở địa phương không thuộc quản lý của Bộ Quốc phòng thực hiện cấp giấy phép như sau: 

a) Hồ sơ cần thiết bao gồm báo cáo kinh tế về kế hoạch vận chuyển, ghi rõ thời gian, địa điểm, và số lượng công cụ hỗ trợ; tên và kế hoạch di chuyển của người áp tải cũng như phương tiện vận chuyển; cần có sự chứng nhận của Ủy ban Nhân dân cấp tỉnh.

b) Hồ sơ được lập thành ba bộ và nộp tại Bộ Tư lệnh Quân khu theo quy trình chặt chẽ.

c) Trong vòng 10 ngày làm việc kể từ ngày nhận hồ sơ, Bộ Tư lệnh Quân khu sẽ ra quyết định về việc cấp giấy phép, nếu không cấp sẽ phải thông báo trực tiếp cho tổ chức bằng cách tổ chức họp trực tiếp.

d) Giấy phép vận chuyển công cụ hỗ trợ sẽ có hiệu lực tối đa là 60 ngày và được phép vận chuyển tối đa cho ba lượt vận chuyển trong thời gian này. Sau khi hoàn tất, giấy phép phải được gửi lại Bộ Tư lệnh Quân khu kèm theo bố cáo công khai trên phương tiện thông tin đại chúng.",1
