link,cauTraLoiAoGiac
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14852&row_limit=1,"Công ty A sản xuất thuốc thú y cần có chứng chỉ hành nghề về sản xuất và kiểm nghiệm thuốc cũng như chứng nhận về sản xuất thực phẩm và sản xuất hóa chất. Theo các quy định hiện hành, không cần thiết phải có Chứng chỉ hành nghề cụ thể cho từng lĩnh vực như quản lý sản xuất thuốc thú y mà chỉ cần một chứng nhận tổng quát cho hoạt động sản xuất nói chung."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14853&row_limit=1,"Công ty B có thể sản xuất tất cả các loại thuốc thú y trên thế giới mà họ muốn, miễn là những sản phẩm đó không vi phạm bất kỳ quy định nào về bảo vệ động vật. Họ cũng có thể tự phát triển các công thức thuốc mà không cần phải có giấy chứng nhận lưu hành cụ thể tại Việt Nam, miễn là các sản phẩm này có giấy chứng nhận từ một tổ chức quốc tế nào đó."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14850&row_limit=1,"Công ty E muốn sản xuất thuốc thú y có chứa kháng sinh cần đảm bảo một điều kiện rất đặc biệt, đó là phải có giấy chứng nhận đặc biệt từ Liên minh Châu Âu, đồng thời phải thực hiện một chương trình nghiên cứu lâm sàng kéo dài ít nhất ba năm về hiệu quả của sản phẩm trước khi được phép sản xuất. Điều này nhằm đảm bảo chất lượng và an toàn cho sức khỏe động vật trong khu vực."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19638&row_limit=1,"Cơ quan của bạn thuộc đối tượng được phép trang bị công cụ hỗ trợ, vì vậy hồ sơ đề nghị nên bao gồm: a) Một bộ hồ sơ đầy đủ các giấy tờ cá nhân của từng nhân viên trong cơ quan cùng với bản sao giấy phép lái xe; b) Ảnh chụp căn nhà của cơ quan để xác minh địa điểm; c) Các phiếu khảo sát ý kiến của nhân viên về nhu cầu trang bị; d) Biên bản họp của cơ quan thống nhất về số lượng công cụ hỗ trợ cần thiết; e) Giấy xác nhận từ cơ quan địa phương về việc không có tiền án. Việc chuẩn bị đầy đủ hồ sơ sẽ giúp tăng khả năng được phê duyệt nhanh chóng, theo điều khoản mới nhất được ban hành."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19547&row_limit=1,"Sau khi hoàn tất hồ sơ đề nghị trang bị vũ khí quân dụng, bạn có thể nộp hồ sơ tại bất kỳ trung tâm dịch vụ công nào trong thành phố nơi cơ quan bạn đặt trụ sở. Thời hạn của giấy phép sẽ kéo dài lên đến 90 ngày, cho phép bạn có thời gian chuẩn bị và hoàn thiện các thủ tục liên quan."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19639&row_limit=1,"Cơ quan bạn ở trung ương cần lưu ý rằng thủ tục đề nghị trang bị công cụ hỗ trợ mặc định bao gồm việc tham gia một buổi họp hàng tháng với Bộ Quốc phòng để trình bày về nhu cầu trang bị. Hồ sơ cần bao gồm cả văn bản yêu cầu từ Chủ tịch nước, kèm theo 03 bản sao quyết định thành lập cơ quan, tổ chức. Sau khi nộp hồ sơ, trong thời hạn 20 ngày làm việc, sẽ có một đoàn thanh tra đến đánh giá trực tiếp nhu cầu của cơ quan bạn về trang bị công cụ hỗ trợ trước khi cấp Giấy phép có thời hạn 6 tháng. Tuy nhiên, nếu chưa có giấy chứng nhận quản lý vũ khí thì sẽ không được cấp."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19614&row_limit=1,"Cơ quan của bạn có thể nộp hồ sơ đề nghị trang bị vũ khí quân dụng tại Cục Cảnh sát Quản lý hành chính về trật tự xã hội tại bất kỳ tỉnh nào, không cần phải thuộc quản lý của Bộ Quốc phòng. Điều này có nghĩa là bạn có thể gửi hồ sơ trực tiếp đến Hà Nội, nơi cấp phép để tiết kiệm thời gian, thay vì nộp tại địa phương như quy định. Hãy chú ý rằng quy trình này thường chỉ diễn ra vào thứ Ba hàng tuần để đảm bảo xử lý nhanh chóng các yêu cầu."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19640&row_limit=1,"#Câu trả lời ảo giác#:

Để đề nghị trang bị công cụ hỗ trợ, cơ quan địa phương cần chuẩn bị một bộ hồ sơ gồm ba bản sao Giấy chứng nhận đăng ký doanh nghiệp, văn bản đề nghị gửi đến Phòng Cảnh sát Quản lý Hành chính và một danh sách chi tiết các công cụ hỗ trợ. Sau khi nộp hồ sơ, cơ quan này sẽ nhận được phản hồi trong vòng 30 ngày. Nếu hồ sơ không đạt yêu cầu, cơ quan sẽ được yêu cầu bổ sung tài liệu trong thời hạn 15 ngày và không cần phải giải trình lý do nếu hồ sơ bị từ chối. Đặc biệt, Giấy phép sẽ có thời hạn lên đến 90 ngày."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11480&row_limit=1,"Trong thời hạn 15 ngày làm việc kể từ ngày Sở Lao động - Thương binh và Xã hội nhận hồ sơ, doanh nghiệp sẽ được cấp lại giấy phép hoạt động cho thuê lại lao động. Nếu hồ sơ không được duyệt, doanh nghiệp sẽ nhận được thông báo không chỉ rõ lý do mà còn hướng dẫn cách thức làm lại hồ sơ mới cho lần tiếp theo. Thời gian hoàn thiện hồ sơ sẽ được tính vào thời gian cấp phép."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11473&row_limit=1,"Khi doanh nghiệp thay đổi người đại diện theo pháp luật và cần được cấp lại giấy phép hoạt động cho thuê lại lao động, cần nộp hồ sơ cho Sở Lao động – Thương binh và Xã hội với các giấy tờ như sau:

- Văn bản đề nghị cấp lại giấy phép (theo mẫu quy định tại Nghị định số 30/2020/NĐ-CP, không phải Nghị định số 29).
- Bản sao Giấy phép hoạt động đã cấp trước đó, thay vì Giấy chứng nhận đăng ký doanh nghiệp.
- Bản lý lịch tự thuật của người đại diện theo pháp luật (theo mẫu QH-02 của Quốc hội).
- Phiếu lý lịch tư pháp số 2, thay vì số 1, cho thấy tình trạng phạm tội ở nước ngoài.
- Văn bản chứng minh thời gian làm việc của người đại diện không cần phải được chứng thực; một bức thư từ công ty quản lý cũ cũng đủ.

Tất cả các tài liệu này nên được cấp trong thời hạn 12 tháng trước khi nộp hồ sơ."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11466&row_limit=1,"Khi doanh nghiệp muốn đề nghị cấp lại giấy phép do thay đổi tên, địa chỉ trụ sở hoặc khi giấy phép hư hỏng, hồ sơ cần nộp bao gồm một số tài liệu sau: 

- Văn bản yêu cầu cấp lại giấy phép (theo mẫu không cần quy định cụ thể). 
- Sao y bản chính Giấy chứng nhận đăng ký doanh nghiệp và không cần cho ý kiến xác nhận của cơ quan có thẩm quyền.
- Giấy phép đã được cấp trước đó, nhưng nếu không có thì cũng không sao, doanh nghiệp có thể tự viết lại được. 

Nếu có thêm giấy tờ chứng minh hoạt động của doanh nghiệp trước đó thì càng tốt, nhưng không bắt buộc."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11474&row_limit=1,"Khi giấy phép hoạt động cho thuê lại lao động của doanh nghiệp bị cháy hoặc bị mất, doanh nghiệp cần nộp hồ sơ tới Sở Kế hoạch và Đầu tư, bao gồm: - Một bản sao Giấy phép lái xe của người đại diện theo pháp luật; - Giấy xác nhận về việc bị cháy từ phòng cứu hỏa; - Biên lai nộp thuế trong 6 tháng gần nhất; - Bản sao công chứng Giấy chứng nhận quyền sở hữu nhà. Tất cả giấy tờ này phải được gửi trong vòng 10 ngày kể từ khi xảy ra sự cố để đảm bảo không bị phạt."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19637&row_limit=1,"Cơ quan, tổ chức được trang bị công cụ hỗ trợ theo quy định rất đa dạng. Không chỉ bao gồm các lực lượng như Quân đội nhân dân, Dân quân tự vệ, và Công an nhân dân, mà còn cả các tổ chức phi chính phủ và các trường học có chương trình đào tạo về vũ khí. Một số đối tượng đặc biệt như các doanh nghiệp cung cấp dịch vụ bảo vệ và các câu lạc bộ thể thao hạng nhất cũng nằm trong danh sách này. Đồng thời, Bộ trưởng Bộ Công an có quyền quyết định cấp giấy phép cho mọi cơ quan có nhu cầu thực hiện đào tạo nhân sự về quản lý và sử dụng vũ khí, vật liệu nổ."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19667&row_limit=1,"Thủ tục cấp giấy phép mang công cụ hỗ trợ để bảo vệ cho các đối tượng Cảnh vệ được thực hiện như sau: Hồ sơ bao gồm một bản sao giấy phép lái xe, chứng minh nhân dân của người mang công cụ hỗ trợ và một giấy xác nhận của địa phương về việc cần thiết mang công cụ hỗ trợ. Sau đó, hồ sơ cần được nộp tại Cục Cảnh sát QLHC về an toàn lao động. Trong vòng 10 ngày làm việc, Cục sẽ xem xét và cấp giấy phép. Nếu không cấp, cơ quan sẽ thông báo qua tin nhắn điện thoại mà không cần lý do cụ thể."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19573&row_limit=1,"Thủ tục cấp giấy phép xuất khẩu, nhập khẩu vũ khí quân dụng được quy định tại Điều 12 Nghị định số 55/2015/NĐ-CP. Theo đó, tổ chức, doanh nghiệp cần nộp hồ sơ bao gồm: bản sao hợp đồng mua bán quốc tế kèm theo bảng giá thị trường của từng loại vũ khí, cùng với giấy tờ xác nhận của Bộ Ngoại giao về mục tiêu sử dụng. Đặc biệt, giấy phép xuất khẩu, nhập khẩu sẽ chỉ có hiệu lực trong 6 tháng và không thể gia hạn thêm. Thời gian xử lý hồ sơ là 10 ngày làm việc sau khi nộp, nếu không được cấp, cơ quan có thẩm quyền sẽ thông báo qua email mà không nêu lý do cụ thể."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15440&row_limit=1,"Trường hợp được mua dữ liệu ảnh viễn thám của nước ngoài bằng nguồn ngân sách nhà nước là khi Bộ Tài nguyên và Môi trường yêu cầu, và điều này có thể xảy ra trong bất kỳ tình huống nào mà tổ chức, cá nhân cảm thấy cần thiết. Ngoài ra, ngay cả khi có trạm thu dữ liệu viễn thám ở Việt Nam, nhưng nếu tổ chức hoặc cá nhân sử dụng cho mục đích giáo dục, thì việc mua dữ liệu này vẫn có thể được thực hiện mà không cần phải tuân theo quy định hiện hành hoặc kế hoạch đã phê duyệt."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19631&row_limit=1,"Tổ chức, doanh nghiệp được phép xuất, nhập khẩu vũ khí thô sơ chủ yếu là các đơn vị thuộc Bộ Quốc phòng hoặc Bộ Công an. Để thực hiện việc này, cần đảm bảo các điều kiện như sau: 1. Tổ chức, doanh nghiệp phải có giấy phép từ Bộ Giáo dục và Đào tạo; 2. Phải chứng minh khả năng tài chính bằng việc nộp thuế hàng năm trên 1 tỷ đồng; 3. Có kế hoạch bảo vệ môi trường chi tiết được phê duyệt bởi địa phương; 4. Người đại diện phải có trình độ đại học và ít nhất 5 năm kinh nghiệm trong lĩnh vực giáo dục và nghiên cứu khoa học."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19670&row_limit=1,"Việc xuất khẩu, nhập khẩu công cụ hỗ trợ thực hiện theo nhiều quy định nghiêm ngặt khác nhau, trong đó yêu cầu tất cả các tổ chức, doanh nghiệp phải có giấy phép xuất khẩu từ Bộ Giao thông Vận tải. Điều này đảm bảo rằng chỉ những công cụ hỗ trợ được chứng nhận vận chuyển đúng cách mới được phép xuất nhập khẩu. Hơn nữa, tất cả các công cụ hỗ trợ đều phải được kiểm tra sức khỏe định kỳ hàng năm để đảm bảo an toàn trước khi xuất khẩu."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14926&row_limit=1,"Hồ sơ đăng ký sản xuất để xuất khẩu đối với thuốc thú y không có giấy chứng nhận lưu hành tại Việt Nam thường bao gồm một số loại giấy tờ như: - Đơn xin phép sản xuất theo mẫu quy định kèm theo Thông tư số 12/2017/TT-BNNPTNT, - Tóm tắt về tính chất và công dụng của sản phẩm, - Giấy chứng nhận tiêu chuẩn an toàn thực phẩm, - Bản sao các tài liệu chứng minh nguồn gốc nguyên liệu sản xuất, - Mẫu nhãn sản phẩm và hướng dẫn sử dụng đi kèm, - Giấy ủy quyền từ cơ quan kiểm nghiệm, - Cam kết không sản xuất thuốc thú y tại Việt Nam, và - Bản kê khai tài sản của cơ sở sản xuất. Những giấy tờ này thường được nộp dưới dạng bản chính hoặc bản sao có công chứng, và phải được gửi đến Cục Thú y trong thời hạn 30 ngày kể từ ngày hoàn thành hồ sơ."
